COD Municipio;Cidade;COD UF;UF;Total de escolas federais;Total de escolas estaduais;Total de escolas municipais;Total de escolas privadas;Total de escolas sem creche;Total de escolas com creche;Escolas que não funcionam em prédio escolar;Escolas que funcionam em prédio escolar;Total de escolas que não funcionam em unidade de atendimento socio educativo;Total de escolas que funcionam em unidade de atendimento socio educativo;Total de escolas que não funcionam em unidade prisional;Total de escolas que funcionam em unidade prisional;Total de escolas que não funcionam em galpão / rancho / paiol / barracão;Total de escolas que funcionam em galpão / rancho / paiol / barracão;Total de escolas que não funcionam em salas de outra escola;Total de escolas que funcionam em salas de outra escola;Total de escolas que não funcionam em outros locais;Total de escolas que funcionam em outros locais;Total de escolas que não tem abastecimento de água da rede pública;Total de escolas que tem abastecimento de água da rede pública;Total de escolas que não não possuem abastecimento de água;Total de escolas que não possuem abastecimento de água;Total de escolas que não possuem energia elétrica da rede pública;Total de escolas que possuem energia elétrica da rede pública;Total de escolas que não não possuem energia elétrica;Total de escolas que não possuem energia elétrica;Total de matrículas;Total de docentes;Total de docentes em Creche;Total de docentes em Pré-escola;Total de docentes em 1ª Série;Total de docentes em 2ª Série;Total de docentes em 3ª Série;Total de docentes em 4ª Série;Total de docentes em 5ª Série;Total de docentes em 6ª Série;Total de docentes em 7ª Série;Total de docentes em 8ª Série;Total de docentes em 1º Ano;Total de docentes em 2º Ano;Total de docentes em 3º Ano;Total de docentes em 4º Ano;Total de docentes em 5º Ano;Total de docentes em 6º Ano;Total de docentes em 7º Ano;Total de docentes em 8º Ano;Total de docentes em 9º Ano;Total de docentes em 1º ano/1ª Série;Total de docentes em 2º ano/2ª Série;Total de docentes em 3ºano/3ª Série;Total de docentes em 4º ano/4ª Série;Total de docentes em Nao Seriada;Total de docentes em Curso Técnico Integrado (Ensino Médio Integrado) 1ª Série;Total de docentes em Curso Técnico Integrado (Ensino Médio Integrado) 2ª Série;Total de docentes em Curso Técnico Integrado (Ensino Médio Integrado) 3ª Série;Total de docentes em Curso Técnico Integrado (Ensino Médio Integrado) 4ª Série;Total de docentes em Curso Técnico Integrado (Ensino Médio Integrado) Nao Seriada;Total de docentes em Modalidade Normal/Magistério 1ª Série;Total de docentes em Modalidade Normal/Magistério 2ª Série;Total de docentes em Modalidade Normal/Magistério 3ª Série;Total de docentes em Modalidade Normal/Magistério 4ª Série;Total de docentes em Concomitante;Total de docentes em Subsequente;Total de docentes em Ensino Fundamental - Projovem Urbano;Total de docentes em Nível Médio;Total de docentes em Curso FIC Concomitante;Total de docentes em Ensino Fundamental - Anos Iniciais;Total de docentes em Ensino Fundamental - Anos Finais;Total de docentes em Ensino Médio;Total de docentes em Nível Fundamental (EJA integrada à Educação Profissional de Nível Fundamental);Total de docentes em Curso Técnico Integrado na Modalidade EJA (EJA integrada à Educação Profissional de Nível Médio);Total de docentes em Nao aplicável para turmas de atendimento educacional especializado (AEE) e atividade complementar;
2209856;São João da Canabrava;22;PI;;1,0;10,0;;5;6,0;;11;11;;11;;11;;10;1,0;11;;5,0;6,0;11,0;;;11;11;;1972;99;7,0;8;;;;;;;;;4;6;6;6;6,0;20;18;19;17;12,0;13,0;13,0;;;;;;;;;;;;;;;;;42,0;11,0;;;;;4,5
2311009;Poranga;23;CE;;2,0;9,0;;2;9,0;;11;11;;11;;11;;6;5,0;8;3,0;1,0;10,0;11,0;;;11;11;;4131;168;17,0;24;;;;;;;;;15;11;15;12;17,0;45;40;42;39;29,0;29,0;27,0;;;;;;;;;;;;;;;;;4,0;17,0;;;;;4,7
2414803;Vera Cruz;24;RN;;2,0;7,0;2,0;5;6,0;;11;11;;11;;11;;10;1,0;10;1,0;1,0;10,0;11,0;;;11;11;;3616;139;18,0;19;;;;;;;;;8;11;11;10;12,0;32;30;25;23;16,0;16,0;13,0;;;;;;;;;;;;;;;;;;14,0;;;;;4,2
2202752;Colônia do Gurguéia;22;PI;;2,0;7,0;2,0;8;3,0;;11;11;;11;;11;;11;;11;;2,0;9,0;11,0;;;11;11;;2238;140;11,0;14;;;;;;;;;10;8;10;20;7,0;25;31;25;24;15,0;17,0;16,0;;;25,0;20,0;21,0;;;;;;;21,0;;;;1,0;;6,0;11,0;;;;3,7
2403707;Felipe Guerra;24;RN;;1,0;9,0;1,0;3;8,0;;11;11;;11;;11;;11;;11;;3,0;8,0;11,0;;;11;11;;1549;81;4,0;9;;;;;;;;;4;6;6;8;6,0;18;21;18;16;13,0;13,0;14,0;;;;;;;;;;;;;;;;;;7,0;;;;;4,7
2502904;Brejo dos Santos;25;PB;;1,0;9,0;1,0;8;3,0;;11;11;;11;;11;;11;;11;;6,0;5,0;8,0;3,0;;11;11;;1572;82;5,0;8;;;;;;;;;3;4;4;5;5,0;25;23;26;25;16,0;13,0;15,0;;;;;;;;;;;;;;;;;;8,0;12,0;;;;4,1
2512754;Riachão do Bacamarte;25;PB;;1,0;9,0;1,0;8;3,0;;11;11;;11;;11;;10;1,0;10;1,0;5,0;6,0;11,0;;;11;11;;1517;99;8,0;7;;;;;;;;;6;6;6;6;6,0;27;26;27;27;17,0;17,0;11,0;;;;;;;;;;;;;;;;;14,0;8,0;9,0;;;;4,2
2514909;São Mamede;25;PB;;2,0;9,0;;8;3,0;1,0;10;11;;11;;11;;10;1,0;11;;3,0;8,0;11,0;;;11;11;;2025;101;16,0;9;;;;;;;;;8;9;9;9;10,0;20;23;21;18;10,0;12,0;12,0;;;;;;;;;;;;;;;;;2,0;10,0;12,0;;;;4,1
2605509;Ferreiros;26;PE;;1,0;7,0;3,0;4;7,0;;11;11;;11;;11;;11;;11;;2,0;9,0;11,0;;;11;11;;2736;121;11,0;13;;;;;;;;;8;8;10;12;9,0;24;24;22;22;12,0;10,0;13,0;;;;;;;;;;;;;;;;;1,0;5,0;5,0;;;;4,4
2503555;Cacimbas;25;PB;;1,0;10,0;;9;2,0;;11;11;;11;;11;;10;1,0;11;;6,0;5,0;7,0;4,0;;11;11;;2136;122;1,0;13;;;;;;;;;7;8;10;9;12,0;39;38;39;38;15,0;14,0;14,0;;;;;;;;;;;;;;;;;;;;;;;3,8
2412708;São Pedro;24;RN;;1,0;8,0;2,0;2;9,0;1,0;10;11;;11;;11;;11;;9;2,0;4,0;7,0;11,0;;;11;11;;1754;72;8,0;8;;;;;;;;;3;2;3;5;3,0;21;22;22;22;10,0;8,0;11,0;;;;;;;;;;;;;;;;;3,0;13,0;8,0;;;;3,8
2706208;Palestina;27;AL;;1,0;10,0;;7;4,0;;11;11;;11;;11;;10;1,0;10;1,0;;11,0;11,0;;;11;11;;1908;67;6,0;7;;;;;;;;;4;4;4;3;4,0;13;17;16;15;13,0;13,0;13,0;;;;;;;;;;;;;;;;;5,0;8,0;10,0;;;;4,7
2406205;Lagoa d'Anta;24;RN;;2,0;8,0;1,0;5;6,0;;11;11;;11;;11;;11;;11;;;11,0;11,0;;;11;11;;1633;76;8,0;9;;;;;;;;;6;7;7;5;5,0;20;21;22;15;11,0;13,0;13,0;;;;;;;;;;;;;;;;;1,0;2,0;7,0;;;;3,7
2923902;Pau Brasil;29;BA;;2,0;8,0;1,0;8;3,0;3,0;8;11;;11;;9;2,0;11;;9;2,0;3,0;8,0;9,0;2,0;;11;11;;2918;162;16,0;18;;;;;;;;;27;25;34;20;22,0;36;37;34;27;25,0;26,0;23,0;;;;;;;;;;;;;;;;;3,0;17,0;20,0;;;;3,6000000000000005
2304905;Groaíras;23;CE;;1,0;10,0;;5;6,0;;11;11;;11;;11;;11;;11;;;11,0;11,0;;;11;11;;3330;74;7,0;7;;;;;;;;;3;4;3;3;3,0;21;21;19;19;12,0;14,0;13,0;;;;;;;;;;;;;;;;;1,0;5,0;5,0;;;;5,6
2305100;Guaramiranga;23;CE;1,0;1,0;8,0;1,0;5;6,0;;11;11;;11;;10;1,0;11;;9;2,0;4,0;7,0;11,0;;;11;11;;1821;98;17,0;13;;;;;;;;;11;8;7;10;11,0;17;18;19;17;11,0;10,0;10,0;;;;;;;;;;;;;6,0;;;;1,0;;;;;;4,9
2408607;Paraná;24;RN;;1,0;9,0;1,0;4;7,0;;11;11;;11;;11;;11;;11;;8,0;3,0;8,0;3,0;;11;11;;1072;57;4,0;7;;;;;;;;;3;4;3;5;4,0;13;17;18;18;7,0;5,0;4,0;;;;;;;;;;;;;;;;;1,0;5,0;;;;;3,9
2706000;Olivença;27;AL;;1,0;10,0;;5;6,0;;11;11;;11;;11;;11;;11;;3,0;8,0;11,0;;;11;11;;3533;145;10,0;17;;;;;;;;;7;8;9;9;7,0;24;28;25;21;15,0;14,0;14,0;;;;;;;;;;;;;;;;;25,0;19,0;13,0;;;;3,9
2920007;Maiquinique;29;BA;;1,0;9,0;1,0;8;3,0;;11;11;;11;;11;;11;;10;1,0;1,0;10,0;11,0;;;11;11;;2597;146;11,0;17;;;;;;;;;7;5;8;8;16,0;33;29;29;27;12,0;12,0;13,0;;;;;;;;;;;;;;;;;12,0;17,0;8,0;;;;3,6999999999999997
2707602;Quebrangulo;27;AL;;1,0;10,0;;3;8,0;;11;11;;11;;11;;10;1,0;6;5,0;5,0;6,0;11,0;;;11;11;;4503;159;14,0;14;;;;;;;;;6;5;10;5;11,0;19;22;16;13;18,0;16,0;15,0;;;;;;;;;;;;;;;;;25,0;22,0;11,0;;;;4,1
2703502;Jacuípe;27;AL;;1,0;10,0;;9;2,0;;11;11;;11;;11;;11;;10;1,0;6,0;5,0;11,0;;;11;11;;2665;130;27,0;9;;;;;;;;;5;5;5;5;5,0;17;18;17;15;16,0;17,0;13,0;;;;;;;;;;;;;;;;;18,0;12,0;14,0;;;;4,0
2802700;Ilha das Flores;28;SE;;3,0;7,0;1,0;9;2,0;;11;11;;11;;11;;11;;10;1,0;;11,0;11,0;;;11;11;;3438;113;1,0;19;;;;;;;;;9;9;12;9;9,0;39;38;34;23;18,0;16,0;17,0;;;;;;;;;;;;;;;;;3,0;15,0;6,0;;;;3,6
2401701;Bom Jesus;24;RN;;2,0;8,0;1,0;5;6,0;;11;11;;11;;11;;11;;11;;;11,0;11,0;;;11;11;;2664;126;20,0;24;;;;;;;;;8;6;9;9;9,0;20;18;15;22;8,0;11,0;11,0;;;8,0;9,0;7,0;;;;;;;;;;;;1,0;12,0;10,0;;;;4,0
2400802;Angicos;24;RN;;3,0;6,0;2,0;6;5,0;;11;11;;11;;11;;11;;11;;;11,0;11,0;;;11;11;;2744;133;13,0;19;;;;;;;;;12;12;11;14;13,0;34;24;23;22;21,0;23,0;21,0;;;;;;;;;;;;;;;;;4,0;13,0;;;;;3,7999999999999994
2104073;Feira Nova do Maranhão;21;MA;;1,0;10,0;;10;1,0;3,0;8;11;;11;;8;3,0;10;1,0;11;;7,0;4,0;11,0;;2,0;9;9;2,0;2107;93;4,0;10;;;;;;;;;8;10;8;7;24,0;37;38;38;36;8,0;10,0;10,0;;;;;;;;;;;;;;;;;3,0;3,0;7,0;;;;3,7
2510204;Nova Olinda;25;PB;;2,0;9,0;;8;3,0;;11;11;;11;;11;;11;;9;2,0;6,0;5,0;11,0;;;11;11;;1593;87;12,0;9;;;;;;;;;5;4;6;6;6,0;25;27;25;26;13,0;13,0;12,0;;;;;;;;;;;;;;;;;1,0;4,0;15,0;;;;4,3
2400109;Acari;24;RN;;2,0;8,0;1,0;7;4,0;;11;11;;11;;11;;11;;11;;1,0;10,0;11,0;;;11;11;;2412;93;13,0;11;;;;;;;;;6;6;7;5;7,0;17;20;20;19;19,0;18,0;18,0;;;;;;;;;;;;;;;;;1,0;3,0;9,0;;;;4,8
2700607;Barra de São Miguel;27;AL;;1,0;9,0;2,0;7;5,0;;12;12;;12;;12;;10;2,0;11;1,0;2,0;10,0;12,0;;;12;12;;2765;116;13,0;18;;;;;;;;;19;18;21;18;19,0;20;23;23;18;12,0;11,0;10,0;;;;;;;;;;;;;;;;;7,0;9,0;;;;;4,0
2205599;Lagoa do Sítio;22;PI;;1,0;11,0;;3;9,0;;12;12;;12;;12;;12;;10;2,0;2,0;10,0;12,0;;;12;12;;1226;82;3,0;3;;;;;;;;;8;6;6;8;13,0;21;19;16;15;15,0;13,0;11,0;;;;;;;;;;;;;;;;;3,0;6,0;8,0;;;;4,0
2504157;Casserengue;25;PB;;1,0;10,0;1,0;4;8,0;;12;12;;12;;12;;10;2,0;11;1,0;6,0;6,0;12,0;;;12;12;;1795;94;4,0;9;;;;;;;;;4;4;7;6;7,0;28;31;30;30;10,0;10,0;9,0;;;;;;;;;;;;;;;;;11,0;4,0;9,0;;;;4,2
2313005;Solonópole;23;CE;;1,0;9,0;2,0;5;7,0;;12;12;;12;;12;;10;2,0;5;7,0;1,0;11,0;12,0;;;12;12;;4683;244;31,0;33;;;;;;;;;18;16;19;20;20,0;42;44;39;40;25,0;27,0;24,0;;;;;;;;;;;;;;;;;71,0;;4,0;;;;5,0
2804201;Monte Alegre de Sergipe;28;SE;;2,0;9,0;1,0;10;2,0;;12;12;;12;;12;;12;;11;1,0;4,0;8,0;12,0;;;12;12;;4003;159;5,0;12;;;;;;;;;15;14;21;20;16,0;49;50;49;39;19,0;23,0;21,0;;;;;;;;;;;;;;;;;3,0;7,0;5,0;;;;3,5
2112001;Tasso Fragoso;21;MA;;1,0;11,0;;11;1,0;;12;12;;12;;11;1,0;9;3,0;12;;5,0;7,0;12,0;;;12;12;;2642;131;13,0;24;;;;;;;;;8;7;10;12;11,0;50;50;49;45;25,0;27,0;27,0;;;;;;;;;;;;;;;;;;3,0;7,0;;;;3,9
2410207;Portalegre;24;RN;;2,0;9,0;1,0;6;6,0;;12;12;;12;;11;1,0;12;;11;1,0;1,0;11,0;12,0;;;12;12;;1828;70;10,0;11;;;;;;;;;5;4;5;7;9,0;20;20;18;20;11,0;11,0;11,0;;;;;;;;;;;;;;;;;7,0;;;;;;3,7
2402709;Cerro Corá;24;RN;;2,0;9,0;1,0;9;3,0;;12;12;;12;;12;;12;;10;2,0;3,0;9,0;12,0;;;12;12;;2994;122;9,0;15;;;;;;;;;7;8;9;10;12,0;36;32;31;32;20,0;16,0;13,0;;;12,0;12,0;13,0;;;;;;;;;;;;7,0;11,0;17,0;;;;4,2
2612471;Santa Cruz da Baixa Verde;26;PE;;2,0;9,0;1,0;5;7,0;1,0;11;12;;12;;12;;9;3,0;10;2,0;9,0;3,0;12,0;;;12;12;;2945;114;11,0;13;;;;;;;;;6;6;8;9;6,0;28;27;29;29;22,0;18,0;20,0;;;;;;;;;;;7,0;;;;;;7,0;3,0;10,0;;;;4,4
2301257;Ararendá;23;CE;;1,0;10,0;1,0;5;7,0;;12;12;;12;;12;;12;;8;4,0;2,0;10,0;12,0;;;12;12;;3277;177;21,0;21;;;;;;;;;19;19;20;15;17,0;44;48;47;43;17,0;17,0;18,0;;;;;;;;;;;;;;;;;;9,0;4,0;;;;5,8
2204659;Ilha Grande;22;PI;;2,0;9,0;1,0;7;5,0;;12;12;;12;;12;;11;1,0;12;;;12,0;12,0;;;12;12;;3234;117;7,0;16;;;;;;;;;13;16;15;16;17,0;35;37;34;27;22,0;22,0;23,0;;;;;;;;;;;;;;;;;12,0;7,0;15,0;;;;4,0
2205516;Juazeiro do Piauí;22;PI;;1,0;11,0;;6;6,0;;12;12;;12;;12;;12;;12;;5,0;7,0;12,0;;1,0;11;11;1,0;1601;93;6,0;9;;;;;;;;;9;8;8;7;14,0;33;35;37;35;19,0;19,0;17,0;;;;;;;;;;;;;;;;;4,0;7,0;11,0;;;;4,4
2700805;Belém;27;AL;;1,0;11,0;;10;2,0;;12;12;;12;;12;;12;;4;8,0;10,0;2,0;12,0;;;12;12;;2027;111;8,0;8;;;;;;;;;11;11;8;8;18,0;19;20;16;15;11,0;10,0;10,0;;;;;;;;;;;;;;;;;22,0;2,0;8,0;13,0;;;4,8
2413300;Serra de São Bento;24;RN;;2,0;9,0;1,0;4;8,0;;12;12;;12;;12;;12;;12;;4,0;8,0;12,0;;;12;12;;1349;70;2,0;7;;;;;;;;;3;2;5;5;7,0;17;19;15;12;17,0;16,0;15,0;;;;;;;;;;;;;;;;;1,0;9,0;;;;;3,8
2402501;Carnaubais;24;RN;;2,0;9,0;1,0;8;4,0;;12;12;;12;;12;;12;;9;3,0;3,0;9,0;12,0;;;12;12;;2404;105;12,0;15;;;;;;;;;10;9;11;15;14,0;24;30;20;22;9,0;10,0;10,0;;;;;;;;;;;;;;;;;18,0;16,0;;;;;3,5
2309201;Nova Olinda;23;CE;;2,0;8,0;2,0;4;8,0;;12;12;;12;;12;;10;2,0;12;;3,0;9,0;12,0;;;12;12;;4573;193;19,0;31;;;;;;;;;12;12;12;12;15,0;34;33;33;31;17,0;17,0;13,0;;;18,0;23,0;23,0;;;;;;;;;;3,0;;;8,0;;;;;6,0
2109700;Sambaíba;21;MA;;1,0;11,0;;11;1,0;;12;12;;12;;12;;11;1,0;11;1,0;9,0;3,0;11,0;1,0;1,0;11;11;1,0;1822;89;8,0;10;;;;;;;;;10;13;9;14;13,0;27;26;27;20;9,0;9,0;9,0;;;;;;;;;;;;;;;;;;;;;;;3,6
2204204;Francisco Santos;22;PI;;2,0;8,0;2,0;7;5,0;;12;12;;12;;12;;11;1,0;12;;4,0;8,0;12,0;;;12;12;;2472;112;10,0;18;;;;;;;;;14;17;29;26;26,0;25;32;21;22;20,0;17,0;16,0;;;;;;;;;;;;;;;;;21,0;13,0;9,0;;;;4,2
2210631;Sebastião Leal;22;PI;;1,0;11,0;;9;3,0;;12;12;;12;;12;;11;1,0;12;;7,0;5,0;12,0;;;12;12;;1494;74;5,0;9;;;;;;;;;7;8;9;12;19,0;23;27;30;22;12,0;14,0;12,0;;;;;;;;;;;;1,0;;;;;;;9,0;;;;4,5
2203404;Dom Expedito Lopes;22;PI;;1,0;9,0;2,0;6;6,0;;12;12;;12;;12;;12;;11;1,0;2,0;10,0;12,0;;;12;12;;1790;101;9,0;15;;;;;;;;;6;7;9;11;17,0;29;31;22;30;18,0;18,0;14,0;;;;;;;;;;;;;;;;;5,0;18,0;15,0;;;;4,6
2908804;Contendas do Sincorá;29;BA;;1,0;11,0;;7;5,0;;12;12;;12;;12;;12;;12;;6,0;6,0;12,0;;;12;12;;1325;69;7,0;10;;;;;;;;;2;2;1;4;2,0;20;19;19;20;10,0;10,0;10,0;;;;;;;;;;;;;;;;;1,0;;;;;;4,4
2513307;Santa Helena;25;PB;;2,0;8,0;2,0;6;6,0;;12;12;;12;;12;;12;;11;1,0;2,0;10,0;12,0;;;12;12;;1766;104;13,0;12;;;;;;;;;6;5;6;8;7,0;21;23;23;24;20,0;20,0;11,0;;;;;;;;;;;;;;;;;19,0;12,0;9,0;;;;4,5
2208874;Ribeira do Piauí;22;PI;;1,0;11,0;;9;3,0;;12;12;;12;;12;;10;2,0;11;1,0;3,0;9,0;12,0;;;12;12;;1235;89;6,0;7;;;;;;;;;12;11;12;17;17,0;16;28;30;26;26,0;25,0;26,0;;;;;;;;;;;;;;;;;6,0;8,0;26,0;;;;3,6000000000000005
2309102;Mulungu;23;CE;;1,0;9,0;2,0;4;8,0;;12;12;;12;;12;;12;;11;1,0;4,0;8,0;11,0;1,0;;12;12;;2543;108;22,0;22;;;;;;;;;14;12;13;13;12,0;17;17;20;17;14,0;14,0;14,0;;;;;;;;;;;;;;;;;2,0;5,0;;;;;4,8
2405108;Jandaíra;24;RN;;2,0;8,0;2,0;5;7,0;;12;12;;12;;12;;12;;11;1,0;5,0;7,0;12,0;;;12;12;;1906;101;12,0;21;;;;;;;;;8;7;9;11;12,0;14;15;13;19;11,0;11,0;12,0;;;13,0;12,0;12,0;;;;;;;;;;;;4,0;16,0;;;;;3,5
2204501;Guadalupe;22;PI;;3,0;8,0;1,0;8;4,0;;12;12;;12;;12;;12;;12;;2,0;10,0;12,0;;;12;12;;2955;130;15,0;28;;;;;;;;;26;27;31;33;46,0;44;39;36;36;15,0;16,0;15,0;;;19,0;16,0;15,0;;;;;;;;;;;;4,0;19,0;18,0;;10,0;;4,1
2309904;Pacujá;23;CE;;2,0;8,0;2,0;6;6,0;;12;12;;12;;12;;12;;9;3,0;2,0;10,0;12,0;;;12;12;;2951;142;14,0;14;;;;;;;;;5;4;5;4;5,0;25;24;26;24;10,0;11,0;11,0;;;17,0;21,0;21,0;;;;;;;;;;;;4,0;;4,0;;;;5,5
2506608;Ibiara;25;PB;;3,0;8,0;1,0;6;6,0;;12;12;;12;;12;;12;;12;;2,0;10,0;11,0;1,0;;12;12;;1482;84;8,0;7;;;;;;;;;5;5;4;5;4,0;17;17;18;17;11,0;12,0;12,0;;;;;;;;;;;;;;;;;2,0;16,0;11,0;;;;4,2
2923308;Ouriçangas;29;BA;;1,0;11,0;;5;7,0;;12;12;;12;;12;;12;;11;1,0;5,0;7,0;12,0;;;12;12;;1899;96;10,0;6;;;;;;;;;4;3;6;6;6,0;13;17;11;8;16,0;16,0;16,0;;;;;;;;;;;;;;;;;7,0;1,0;9,0;;;;3,8
2407401;Martins;24;RN;;4,0;7,0;1,0;6;6,0;1,0;11;12;;12;;11;1,0;12;;12;;1,0;11,0;12,0;;;12;12;;2091;119;17,0;10;;;;;;;;;7;9;8;12;11,0;29;35;31;27;18,0;17,0;14,0;;;;;;;;;;;;;;;;;8,0;15,0;;;;;3,9
2906600;Candiba;29;BA;;1,0;8,0;3,0;9;3,0;;12;12;;12;;12;;12;;11;1,0;1,0;11,0;12,0;;;12;12;;2898;162;16,0;22;;;;;;;;;19;10;17;17;15,0;27;31;27;20;19,0;22,0;19,0;;;;;;;;;;;;;;;;;;10,0;10,0;;;;4,4
2511004;Pedra Branca;25;PB;;2,0;9,0;1,0;11;1,0;1,0;11;12;;12;;12;;10;2,0;12;;5,0;7,0;12,0;;1,0;11;12;;1177;73;4,0;7;;;;;;;;;3;3;3;6;4,0;19;18;18;18;16,0;13,0;15,0;;;;;;;;;;;;;;;;;2,0;8,0;12,0;;;;4,4
2205557;Lagoa Alegre;22;PI;;1,0;10,0;1,0;3;9,0;;12;12;;12;;12;;11;1,0;12;;8,0;4,0;12,0;;;12;12;;3147;117;9,0;6;;;;;;;;;4;5;9;11;18,0;30;33;29;24;24,0;24,0;22,0;;;;;;;;;;;;;;;;;23,0;4,0;;;;;4,0
2410405;Pureza;24;RN;;2,0;10,0;;7;5,0;;12;12;;12;;12;;12;;11;1,0;3,0;9,0;12,0;;;12;12;;2591;120;10,0;17;;;;;;;;;8;8;9;10;8,0;32;35;34;31;12,0;12,0;12,0;;;;;;;;;;;;;;;;;2,0;13,0;;;;;3,3
2201705;Bertolínia;22;PI;;2,0;7,0;3,0;8;4,0;;12;12;;12;;12;;12;;12;;3,0;9,0;11,0;1,0;;12;12;;2361;126;6,0;20;;;;;;;;;13;12;9;15;19,0;18;23;14;17;13,0;10,0;10,0;;;16,0;18,0;15,0;;;;;;;1,0;;;;;52,0;13,0;10,0;;;;3,8
2209906;São João da Serra;22;PI;;2,0;10,0;;7;5,0;;12;12;;12;;12;;12;;11;1,0;3,0;9,0;12,0;;;12;12;;2419;106;5,0;13;;;;;;;;;6;8;7;8;8,0;24;27;24;23;13,0;15,0;11,0;;;;;;;;;;;;;;;;;24,0;10,0;19,0;;;;4,4
2414605;Upanema;24;RN;;2,0;9,0;1,0;3;9,0;;12;12;;12;;12;;12;;12;;4,0;8,0;12,0;;;12;12;;3336;128;17,0;8;;;;;;;;;10;6;6;7;8,0;40;37;36;30;16,0;14,0;13,0;;;;10,0;9,0;;;;;;;;;;;;;13,0;8,0;;;;3,6000000000000005
2406809;Lajes Pintadas;24;RN;;2,0;9,0;1,0;6;6,0;;12;12;;12;;12;;11;1,0;12;;6,0;6,0;12,0;;;12;12;;1624;61;4,0;4;;;;;;;;;2;2;2;2;2,0;20;21;20;19;7,0;7,0;6,0;;;;;;;;;;;;;;;;;12,0;3,0;6,0;;;;3,6
2505204;Cuitegi;25;PB;;1,0;11,0;;7;5,0;;12;12;;12;;12;;12;;12;;2,0;10,0;11,0;1,0;;12;12;;2031;99;11,0;10;;;;;;;;;5;4;6;4;5,0;28;25;25;28;22,0;22,0;20,0;;;;;;;;;;;;;;;;;3,0;12,0;16,0;;;;3,6
2310605;Penaforte;23;CE;;1,0;10,0;1,0;5;7,0;;12;12;;12;;12;;10;2,0;11;1,0;5,0;7,0;12,0;;;12;12;;2636;134;15,0;13;;;;;;;;;9;8;10;9;7,0;24;33;28;24;11,0;15,0;13,0;;;;;;;;;;;;;;;;;;;4,0;;;;5,8
2903953;Bom Jesus da Serra;29;BA;;1,0;10,0;1,0;11;1,0;1,0;11;12;;12;;12;;12;;10;2,0;3,0;9,0;12,0;;;12;12;;2471;149;10,0;20;;;;;;;;;10;9;11;15;17,0;48;50;36;31;17,0;20,0;19,0;;;;;;;;;;;;;;;;;;5,0;5,0;;;;4,2
2205573;Lagoa de São Francisco;22;PI;;1,0;11,0;;10;2,0;;12;12;;12;;12;;12;;11;1,0;8,0;4,0;12,0;;;12;12;;3166;157;6,0;26;;;;;;;;;9;9;9;18;35,0;47;42;38;36;14,0;11,0;12,0;;;12,0;12,0;12,0;;;;;;;;;;;;38,0;9,0;14,0;;;;4,0
2921609;Morpará;29;BA;;1,0;10,0;1,0;9;3,0;;12;12;;12;;12;;12;;11;1,0;4,0;8,0;12,0;;;12;12;;2007;111;3,0;11;;;;;;;;;4;5;9;5;7,0;42;37;38;34;12,0;13,0;14,0;;;;;;;;;;;;;;;;;6,0;6,0;9,0;;;;
2502003;Belém do Brejo do Cruz;25;PB;;2,0;9,0;1,0;10;2,0;;12;12;;12;;12;;12;;12;;3,0;9,0;12,0;;;12;12;;2280;119;7,0;12;;;;;;;;;4;4;5;5;5,0;25;24;26;22;19,0;19,0;19,0;;;;;;;;;;;;;;;;;27,0;16,0;11,0;;;;4,2
2805901;Riachuelo;28;SE;;1,0;9,0;2,0;7;5,0;;12;12;;12;;12;;12;;11;1,0;1,0;11,0;12,0;;;12;12;;2609;99;7,0;15;;;;;;;;;7;7;20;23;15,0;17;18;18;16;16,0;15,0;14,0;;;;;;;;;;;;;;;;;1,0;6,0;;;;;3,6999999999999997
2201804;Bocaina;22;PI;;2,0;10,0;;7;5,0;;12;12;;12;;12;;12;;12;;8,0;4,0;12,0;;;12;12;;1340;91;2,0;2;;;;;;;;;6;5;5;4;4,0;9;9;9;9;11,0;10,0;11,0;;;;;;;;;;;;;;;;;13,0;15,0;10,0;;;;4,4
2804102;Moita Bonita;28;SE;;2,0;8,0;2,0;8;4,0;;12;12;;12;;12;;11;1,0;12;;7,0;5,0;12,0;;;12;12;;2360;126;12,0;18;;;;;;;;;12;11;14;11;19,0;38;41;35;31;18,0;20,0;16,0;;;;;;;;;;;;;;;;;1,0;17,0;3,0;;;;4,3
2930600;Serrolândia;29;BA;;1,0;9,0;2,0;10;2,0;;12;12;;12;;12;;11;1,0;8;4,0;;12,0;12,0;;;12;12;;3245;121;10,0;18;;;;;;;;;9;8;10;15;17,0;31;27;28;21;17,0;19,0;19,0;;;;;;;;;;;;;;;;;9,0;7,0;11,0;;;;4,0
2906824;Canudos;29;BA;;1,0;9,0;2,0;8;4,0;;12;12;;12;;12;;11;1,0;12;;4,0;8,0;11,0;1,0;1,0;11;11;1,0;3975;209;24,0;27;;;;;;;;;13;12;16;31;31,0;61;61;62;50;17,0;16,0;16,0;;;12,0;;;;;;;;;;;;;;7,0;19,0;10,0;;5,0;;3,4
2509156;Marizópolis;25;PB;;1,0;9,0;2,0;11;1,0;2,0;10;12;;12;;12;;12;;10;2,0;2,0;10,0;12,0;;;12;12;;1659;99;2,0;12;;;;;;;;;5;4;4;4;5,0;23;24;25;33;11,0;11,0;11,0;;;;;;;;;;;;;;;;;15,0;13,0;10,0;;;;4,1
