,CDESTACAO,SGUF,ENTIDADE,CORPODAGUA,LATITUDE,LONGITUDE,MIN_2019,MIN_2020,MIN_2021,MED_2019,MED_2020,MED_2021,MAX_2019,MAX_2020,MAX_2021
876,00RJ04RB0010,RJ,INEA,Rio Bonito,-22.387139,-42.3105,,71.138415,,,78.99071,,,87.010848,
877,00RJ02SA0100,RJ,INEA,Rio Santo Antônio,-22.386803,-43.133914,50.202623,,,58.305837,,,62.00895,,
878,00MS13IV2142,MS,IMASUL,Rio Ivinhema,-22.3816,-53.5321,72.795062,64.43394,,76.656255,74.211792,,83.613109,83.613109,
879,BATA02050,SP,CETESB,Rio Batalha,-22.380833,-49.115278,,44.997105,59.51263,,73.327689,70.893186,,82.728331,77.536361
880,MOCA02990,SP,CETESB,Reservatório Cachoeira de Cima,-22.378333,-46.899722,,52.60352,,,66.576954,,,87.842027,
881,00RJ04MC0010,RJ,INEA,Rio Macaé,-22.372719,-42.310894,,74.64957,,,77.656787,,,82.846081,
882,MOGU02160,SP,CETESB,Rio Mogi-Guaçu,-22.363611,-46.969722,,29.722366,,,49.762621,,,62.935972,
883,00RJ04SN0005,RJ,INEA,Rio Sana,-22.361417,-42.202333,,68.926932,,,77.314549,,,84.34501,
884,BG041,MG,IGAM,Rio Sapucaí,-22.36058,-45.55242,,43.189616,43.189616,,54.422818,56.992397,,62.168269,66.386355
885,00MS13DR2102,MS,IMASUL,Rio Dourados,-22.355722,-54.521306,59.947484,59.947484,,69.480826,70.105054,,79.391865,79.391865,
886,ERAZ02700,SP,CETESB,Ribeirão Ferraz,-22.354167,-47.181944,,57.168861,,,68.799305,,,76.295641,
887,00RJ02PQ0113,RJ,INEA,Rio Paquequer,-22.349867,-43.940317,45.37755,,,53.295334,,,61.727159,,
888,00MS13AB0021,MS,IMASUL,Córrego Água Boa,-22.347222,-54.8,,,,,,,,,
889,CRUM 02100 ou CRUM02100,SP,CETESB,Rio Corumbataí,-22.346944,-47.57,39.009251,,,60.553988,,,72.855311,,
890,00MS13AB0020,MS,IMASUL,Córrego Água Boa,-22.336111,-54.808889,,,,,,,,,
891,00RJ02PT0003,RJ,INEA,Rio Preto,-22.330775,-44.562603,73.874076,,,76.007756,,,76.833208,,
892,00RJ02PT0004,RJ,INEA,Rio Preto,-22.329756,-44.536217,76.735086,,,77.87099,,,79.436533,,
893,00RJ02PT0001,RJ,INEA,Rio Preto,-22.329464,-44.614353,74.014579,,,82.918951,,,86.820305,,
894,00RJ02PT0005,RJ,INEA,Rio Preto,-22.327422,-44.530822,68.458808,,,71.993225,,,76.948321,,
895,BG025,MG,IGAM,Rio Verde (GD4),-22.32669,-44.90539,,62.951565,62.951565,,65.150126,69.716964,,68.391247,93.791588
896,CRUM02080,SP,CETESB,Rio Corumbataí,-22.324722,-47.558889,,34.671434,,,60.73683,,,71.850477,
897,00RJ02PT0002,RJ,INEA,Rio Preto,-22.319986,-44.58855,68.181901,,,71.885285,,,75.10833,,
898,ARPE02800,SP,CETESB,Reservatório do Arrependido,-22.319167,-50.0225,,68.901727,68.901727,,81.397872,81.756971,,91.095027,89.074126
899,BG081,MG,IGAM,Rio Eleutério,-22.31706,-46.69822,,44.678072,44.678072,,63.37086,68.196652,,71.078688,81.831243
900,BG077,MG,IGAM,Rio Mogi-Guaçu,-22.31469,-46.32983,,46.822199,46.822199,,55.386847,56.869017,,60.89394,64.770247
901,00MS13AB2021,MS,IMASUL,Córrego Água Boa,-22.312361,-54.790722,,,,,,,,,
902,00MS13AB2020,MS,IMASUL,córrego Água Boa,-22.3117,-54.7906,,,,,,,,,
903,00RJ02PT0006,RJ,INEA,Rio Preto,-22.306869,-44.508081,69.89544,,,74.534072,,,80.644743,,
904,00MS13BL2048,MS,IMASUL,Córrego Baile,-22.3058,-53.3958,40.027118,40.027118,,48.785453,49.474386,,62.595074,62.595074,
905,PEIX02100,SP,CETESB,Rio do Peixe-UGRHI 21,-22.304444,-50.05,,35.484269,40.181518,,50.165426,51.979999,,58.800161,57.73987
906,JAHU02500,SP,CETESB,Rio Jaú,-22.3025,-48.540278,,50.695943,65.856634,,66.874646,71.307954,,72.159651,74.111185
907,MOGU02200,SP,CETESB,Rio Mogi-Guaçu,-22.298889,-47.132222,,48.461452,,,62.232608,,,76.11558,
908,ERAZ02990,SP,CETESB,Ribeirão Ferraz,-22.296111,-47.181667,,24.010953,,,48.891473,,,60.038929,
909,00RJ04MC0002,RJ,INEA,Rio Macaé,-22.295017,-41.876981,,58.153466,,,65.544101,,,78.922068,
910,PORC03900,SP,CETESB,Ribeirão dos Porcos,-22.293889,-46.790833,,47.738741,,,63.922988,,,69.901726,
911,JPEP03150,SP,CETESB,Rio Jacaré-Pepira,-22.291667,-48.129167,,63.047926,62.961576,,69.883597,72.672475,,75.902361,77.831583
912,BG044,MG,IGAM,Rio Sapucaí-Mirim,-22.29008,-45.89761,,49.363003,49.363003,,64.300436,64.496205,,71.039801,76.915389
913,MOGU02210,SP,CETESB,Rio Mogi-Guaçu,-22.289167,-47.185278,,45.945223,,,56.268171,,,64.76733,
914,BG079,MG,IGAM,Ribeirão do Ouro Fino,-22.28525,-46.38244,,30.078222,30.078222,,41.866666,39.6087,,53.249877,53.249877
915,ORIZ02900,SP,CETESB,Rio Oriçanga,-22.283611,-47.043611,,44.445617,,,53.074374,,,62.331573,
916,00MS13BL0050,MS,IMASUL,Córrego do Baile,-22.281944,-53.398889,,,,,,,,,
917,ARAS02900,SP,CETESB,Rio das Araras,-22.279444,-47.223056,,17.865246,,,36.002986,,,50.222746,
918,00MS13BL2050,MS,IMASUL,Córrego do Baile,-22.279306,-53.394222,,,,,,,,,
919,00MS13BL2051,MS,IMASUL,Córrego do Baile,-22.278472,-53.393667,,,,,,,,,
920,00MS13BL0052,MS,IMASUL,Córrego do Baile,-22.278333,-53.393056,,,,,,,,,
921,00MS13BL2052,MS,IMASUL,Córrego do Baile,-22.277778,-53.393028,39.957761,39.957761,,59.299314,61.743498,,73.63372,73.63372,
922,00RJ04SP0050,RJ,INEA,Rio São Pedro,-22.277778,-41.872778,,59.821054,,,67.29907,,,76.626719,
923,BG042,MG,IGAM,Ribeirão do Mandu,-22.27264,-46.08503,,48.930245,53.681989,,59.358657,60.207466,,68.52664,66.45541
924,00RJ04OU0020,RJ,INEA,Rio do Ouro,-22.270444,-41.981556,,,,,,,,,
925,MOGU02100,SP,CETESB,Rio Mogi-Guaçu,-22.265833,-46.691944,,51.314005,,,59.501127,,,68.686801,
926,BG093,MG,IGAM,Rio Mogi-Guaçu,-22.26556,-46.69167,,46.015001,46.015001,,60.843686,62.957729,,69.016807,70.837758
927,BS026,MG,IGAM,Rio Preto (PS1),-22.26106,-44.32183,,66.131338,66.131338,,73.161427,75.604692,,78.97397,85.453688
928,RGRA02990,SP,CETESB,Ribeirão Grande,-22.260833,-48.809722,,27.974594,25.16956,,35.747466,41.60546,,39.24718,50.361573
929,BG099,MG,IGAM,Ribeirão Ouro Fino,-22.26,-46.37,,50.683635,50.683635,,59.469238,59.866736,,70.592383,70.529344
930,00RJ02PR0091,RJ,INEA,Rio Preto,-22.248744,-43.914875,62.133054,,,68.374084,,,74.68685,,
931,BS027,MG,IGAM,Rio Preto (PS1),-22.24369,-44.26419,,47.09783,47.09783,,67.117363,65.535898,,75.439398,77.360729
932,00RJ04DB0010,RJ,INEA,Rio Duas Barras,-22.239111,-42.0575,,67.495103,,,69.638651,,,73.54289,
933,00RJ04SP0010,RJ,INEA,Rio São Pedro,-22.233333,-42.017694,,61.418503,,,69.614602,,,82.647151,
934,00MS13AB0019,MS,IMASUL,Córrego Água Boa,-22.2316,-54.8412,54.150432,54.146921,,64.204585,62.706695,,74.119443,74.119443,
935,BG052,MG,IGAM,Rio Sapucaí-Mirim,-22.22817,-45.90167,,38.841256,45.279249,,52.272346,55.888902,,61.387184,65.156337
936,KERI02900,SP,CETESB,Ribeirão Itaqueri,-22.2281,-47.8708,,58.540674,67.522385,,68.702368,71.619462,,74.647895,74.647895
937,00RJ02BG0366,RJ,INEA,Rio Bengala,-22.2218,-42.514169,41.164754,,,46.798924,,,49.846388,,
938,00RJ02GR0361,RJ,INEA,Rio Grande,-22.219061,-42.571575,70.201089,,,72.838153,,,74.891988,,
939,BG027,MG,IGAM,Rio Verde (GD4),-22.21422,-44.9755,,58.73358,56.488563,,62.325181,62.920696,,65.98711,66.602257
940,00MS13DR2250,MS,IMASUL,Rio Dourados,-22.213639,-55.327444,59.54301,51.047489,,70.796606,66.846783,,77.702994,77.702994,
941,CASC02050,SP,CETESB,Reservatório Cascata,-22.213333,-49.922778,,60.852066,50.290787,,66.237242,63.733925,,76.040952,82.036887
942,00MS13SJ2000,MS,IMASUL,Rio São João,-22.212222,-55.332694,56.985459,56.985459,,70.062609,68.800049,,81.234227,81.234227,
943,BG043,MG,IGAM,Rio Sapucaí,-22.21181,-45.86733,,50.307988,52.638746,,59.515234,61.709027,,65.419062,65.77213
944,00MS13DR2252,MS,IMASUL,Rio Dourados,-22.210556,-55.331278,59.248173,59.214484,,70.484351,68.230377,,80.414709,80.414709,
945,BG030,MG,IGAM,Rio Lambari (GD4),-22.21019,-45.26542,,36.922758,36.922758,,48.584242,51.13684,,58.924612,59.283141
946,ANOR 02300,SP,CETESB,Córrego da Água Norte,-22.207778,-49.910833,,,,,,,,,
947,BG045,MG,IGAM,Rio Sapucaí-Mirim,-22.20644,-45.89611,,43.651325,43.651325,,53.381788,52.865425,,67.9102,58.981985
948,STAN 04300 ou STAN04300,SP,CETESB,Rio Santo Anastácio,-22.204722,-51.434722,57.320594,,,69.019206,,,73.728185,,
949,STAN02300,SP,CETESB,Rio Santo Anastácio,-22.2047,-51.4347,,53.475367,53.475367,,59.886494,66.82612,,68.223645,75.601618
950,BJAU03300,SP,CETESB,Braço do rio Jaú,-22.190833,-48.676944,,36.172949,58.648865,,61.987188,70.123554,,78.549996,78.549996
951,BROA02800,SP,CETESB,Represa do Broa,-22.1767,-47.8994,,69.706325,,,83.800103,,,88.653544,
952,BG006,MG,IGAM,Rio Aiuruoca,-22.17,-44.64,,63.727237,63.727237,,66.684097,67.434703,,70.302766,70.302766
953,BG046,MG,IGAM,Rio do Cervo,-22.15806,-47.09733,,44.663884,60.301201,,62.042777,68.788317,,70.4188,86.918987
954,STAN04400,SP,CETESB,Rio Santo Anastácio,-22.150556,-51.576667,,22.946173,26.394764,,37.545465,36.29931,,49.145123,48.130904
955,00MS13DR2364,MS,IMASUL,Rio Dourados,-22.146222,-55.868861,53.327102,53.327102,,68.271116,65.73081,,75.877513,75.877513,
956,,MG,,,-22.14,-44.09,,,59.671794,,,66.319664,,,69.801292
957,BATA02300,SP,CETESB,Rio Batalha,-22.138611,-49.28,,55.99257,70.273522,,70.096006,71.783961,,75.152507,73.953713
958,CRUM02050,SP,CETESB,Rio Corumbataí,-22.129167,-47.668056,,56.674182,,,71.085162,,,76.226856,
959,00RJ02PB0011,RJ,INEA,Rio Piabanha,-22.126539,-43.143986,64.55024,,,70.466238,,,76.477049,,
960,BG048,MG,IGAM,Rio do Cervo,-22.11661,-45.91725,,41.079937,47.829846,,57.566468,61.984183,,67.106155,78.664868
961,BS060,MG,IGAM,Rio Paraíba do Sul,-22.10556,-43.16806,,48.890989,48.890989,,65.170769,63.922756,,79.175582,68.638615
962,00RJ02PS0430,RJ,INEA,Rio Paraíba do Sul,-22.105022,-43.169419,,44.835188,44.835188,,59.524028,58.646841,,78.020967,68.038104
963,MEIO02900,SP,CETESB,Ribeirão do Meio,-22.097222,-47.270278,,52.151556,,,55.877621,,,62.154201,
964,MOGU02250,SP,CETESB,Rio Mogi-Guaçu,-22.096389,-47.255278,,52.20482,,,64.866521,,,76.807069,
965,BS032,MG,IGAM,Rio Paraibuna,-22.09389,-43.14389,,55.395793,55.395793,,74.128946,71.431277,,90.778776,81.392183
966,JAMI02001,SP,CETESB,Rio Jaguari-Mirim,-22.092222,-46.651944,,40.837469,,,55.640815,,,66.476003,
967,00RJ02PN0270,RJ,INEA,Informação não disponível,-22.091917,-43.146528,75.826831,,,77.068976,,,80.232175,,
968,,MG,,,-22.09,-43.83,,,61.55062,,,69.674295,,,75.163816
969,BG097,MG,IGAM,Rio Jaguari-Mirim,-22.09,-46.63,,37.160768,40.986871,,50.744042,55.333671,,64.154153,64.862555
970,BG098,MG,IGAM,Rio Jaguari-Mirim,-22.09,-46.55,,41.757524,46.694498,,58.165731,60.072093,,74.198463,72.689382
971,BG091,MG,IGAM,Ribeirão da Pirapetinga,-22.08608,-46.58472,,25.755789,21.891325,,39.300271,39.010656,,64.306479,64.306479
972,JPEP03500,SP,CETESB,Rio Jacaré-Pepira,-22.078889,-48.441667,,42.110537,42.110537,,70.820482,68.59462,,78.562487,79.153005
973,JPEP03600,SP,CETESB,Rio Jacaré-Pepira,-22.073333,-48.486667,,39.477167,39.477167,,69.891496,64.92024,,80.650748,78.464847
974,TBIR03300,SP,CETESB,Rio Tibiriçá,-22.061111,-49.901111,,19.094629,31.828602,,45.316919,41.469789,,56.746293,56.72163
975,VVEM04700,SP,CETESB,Ribeirão Vai-e-Vem,-22.060556,-51.704167,,43.986518,38.925422,,68.988105,59.78889,,76.976408,73.554567
976,BG028,MG,IGAM,Rio Verde (GD4),-22.06042,-45.04539,,44.399847,47.371903,,54.450903,54.690669,,61.791948,61.791948
977,00RJ32MB0010,RJ,INEA,Informação não disponível,-22.054167,-41.682778,,55.575906,,,65.309946,,,77.050896,
978,BG047,MG,IGAM,Rio Sapucaí,-22.0535,-45.69983,,48.596642,48.596642,,62.749609,66.623458,,68.665584,79.170357
979,MOGU02270,SP,CETESB,Rio Mogi-Guaçu,-22.0511,-47.2714,,57.178467,,,67.741032,,,76.00787,
980,PEVA02900,SP,CETESB,Rio da Itupeva,-22.048333,-47.25,,50.582825,50.582825,,73.055677,69.776002,,80.829959,79.155162
981,MONJ04400,SP,CETESB,Rio Monjolinho,-22.035,-47.9575,,29.088859,20.931841,,38.801829,31.198224,,43.684905,38.274467
982,00RJ02PS0431,RJ,INEA,Rio Paraíba do Sul,-22.034722,-42.996389,,56.378887,56.378887,,71.628839,70.73405,,86.015916,81.999632
983,BG001,MG,IGAM,Rio Grande,-22.03214,-44.31656,,61.443465,61.047214,,66.024207,65.87162,,69.262733,73.077872
984,OQUE02900,SP,CETESB,Ribeirão do Roque,-22.027222,-47.303889,,52.074836,57.49097,,69.286441,72.42197,,77.055391,77.860807
985,STAN02700,SP,CETESB,Rio Santo Anastácio,-22.023611,-51.890833,,34.729665,34.729665,,61.106913,56.206752,,68.684781,70.7306
986,JCGU03200,SP,CETESB,Rio Jacaré-Guaçu,-22.016111,-48.124444,,44.168852,,,58.341493,,,64.658759,
987,BS029,MG,IGAM,Rio Paraibuna,-22.01556,-43.30444,,49.94314,49.94314,,65.108835,65.134657,,76.095088,76.252539
988,BS031,MG,IGAM,Rio Cágado,-22.01503,-43.14806,,58.747474,61.455386,,69.55299,67.811458,,76.85831,74.027717
989,00RJ02PN0273,RJ,INEA,Informação não disponível,-22.012194,-43.276611,71.2359,,,74.655083,,,77.15153,,
990,BS028,MG,IGAM,Rio Preto (PS1),-22.00889,-43.33722,,49.234371,49.234371,,66.056765,64.676534,,76.302376,76.302376
991,PEIX02400,SP,CETESB,Rio do Peixe-UGRHI 21,-22.002778,-50.768611,,41.715214,41.715214,,64.005749,62.035019,,74.143368,75.206081
992,00RJ02PS0432,RJ,INEA,Rio Paraíba do Sul,-21.990964,-42.909986,,60.927662,60.927662,,73.114477,69.853617,,84.145239,79.798635
993,JAMI02500,SP,CETESB,Rio Jaguari-Mirim,-21.990556,-47.038611,,59.327264,,,65.778937,,,70.283241,
994,00MS13DR2000,MS,IMASUL,Rio Dourados,-21.979,-54.218306,56.711492,56.711492,,69.815306,69.088225,,77.517204,77.517204,
995,SALT02700,SP,CETESB,Ribeirão do Saltinho,-21.967222,-51.865556,,47.636587,48.352542,,53.675493,53.97033,,62.143833,58.996133
996,BS024,MG,IGAM,Rio Paraibuna,-21.96722,-43.3735,,48.81636,48.81636,,62.645298,63.564443,,70.172308,73.578058
997,BG050,MG,IGAM,Rio Dourado (GD5),-21.96353,-45.91192,,47.817317,51.959774,,58.576395,62.139214,,66.009067,74.56217
998,TELA02700,SP,CETESB,Córrego Batistela,-21.953333,-47.366389,,51.839672,60.176451,,66.122979,66.124225,,78.220672,78.220672
999,BG024,MG,IGAM,Rio Baependi,-21.951,-44.88019,,55.55558,55.55558,,60.759577,59.938108,,69.938362,66.842893
1000,BG026,MG,IGAM,Rio Verde (GD4),-21.94506,-45.09225,,51.901938,52.308309,,66.326499,68.66132,,75.163494,78.74924
1001,00RJ33CQ0004,RJ,INEA,Canal Quitingute,-21.944722,-41.031944,,37.420793,,,39.98545,,,42.550107,
1002,MOGU02300,SP,CETESB,Rio Mogi-Guaçu,-21.941667,-47.319722,,56.655256,64.978471,,70.746022,74.807721,,84.234805,84.234805
1003,BG038,MG,IGAM,Rio Lambari (GD4),-21.93389,-45.26217,,45.692564,50.992087,,59.830066,60.026315,,67.408137,64.115578
1004,00MS13BR2128,MS,IMASUL,Rio Brilhante,-21.932972,-54.647,39.777108,39.777108,,63.977225,64.992497,,76.283732,76.283732,
1005,00MS13BR2080,MS,IMASUL,Rio Brilhante,-21.9313,-54.4946,53.955322,53.955322,,69.181893,68.207798,,78.64055,78.64055,
1006,BG096,MG,IGAM,Ribeirão das Antas,-21.93,-46.59,,60.792161,60.938529,,74.883047,74.528442,,83.576113,83.576113
1007,MOGU02350,SP,CETESB,Rio Mogi-Guaçu,-21.925556,-47.368333,,60.641489,67.642676,,69.14397,70.762241,,76.735628,73.040505
1008,00RJ33CQ0003,RJ,INEA,Canal Quitingute,-21.923611,-41.049444,,24.07021,,,33.321877,,,42.573544,
1009,AGUA02010,SP,CETESB,Rio Aguapeí ou Feio,-21.921389,-49.675556,,49.213417,49.213417,,70.509449,71.860012,,79.904051,78.15579
1010,BS052,MG,IGAM,Rio Paraíba do Sul,-21.92106,-42.76747,,58.328313,58.328313,,72.010588,70.184868,,84.792655,81.673245
1011,BS090,MG,IGAM,Rio do Peixe (PS1),-21.91681,-43.52064,,58.144009,58.144009,,71.186806,72.148356,,80.693159,81.270044
1012,,MG,,,-21.9,-43.95,,,70.754462,,,73.757843,,,79.74428
1013,BATA02800,SP,CETESB,Rio Batalha,-21.887222,-49.234722,,71.774017,71.774017,,74.720828,75.434745,,77.507888,77.507888
1014,BS061,MG,IGAM,Rio do Peixe (PS1),-21.88361,-43.39506,,65.219295,65.219295,,74.258875,71.90519,,89.423483,79.543331
1015,JAMI02300,SP,CETESB,Rio Jaguari-Mirim,-21.883056,-46.869444,,46.034373,,,58.08721,,,65.718204,
1016,BS030,MG,IGAM,Rio Cágado,-21.87894,-43.0225,,64.486782,55.313223,,70.247451,67.403105,,80.23958,75.443508
1017,00MS13IV2237,MS,IMASUL,Rio Ivinhema,-21.8783,-53.8938,60.058285,60.058285,,72.473025,72.995889,,77.873823,77.873823,
1018,00RJ33CQ0002,RJ,INEA,Canal Quitingute,-21.871667,-41.095833,,40.527206,,,41.731559,,,42.935912,
1019,BS070,MG,IGAM,Rio Paraíba do Sul,-21.8685,-42.65817,,57.2377,57.2377,,65.3561,65.700505,,72.595262,76.448783
1020,JCGU03400,SP,CETESB,Rio Jacaré-Guaçu,-21.865833,-48.278333,,59.520147,59.520147,,68.523183,66.150592,,76.298461,71.678108
1021,BG029,MG,IGAM,Rio Baependi,-21.86511,-45.05436,,61.351425,62.651646,,69.795033,69.99818,,77.130766,78.25238
1022,BS018,MG,IGAM,Rio Paraibuna,-21.85742,-43.33353,,39.877176,51.165823,,51.54877,55.465818,,57.08501,58.128259
1023,PARN 02740 ou PARN02740,SP,CETESB,Rio Paraná,-21.8478,-52.1858,,81.426296,,,85.44739,,,90.830592,
1024,MOGU02450,SP,CETESB,Rio Mogi-Guaçu,-21.843611,-47.494722,,56.690695,56.645988,,58.008674,58.625535,,59.960313,59.960313
1025,00MS13SM2000,MS,IMASUL,Rio Santa Maria,-21.839,-54.8364,54.796732,54.796732,,68.21422,67.78103,,75.002836,75.002836,
1026,JCGU03900,SP,CETESB,Rio Jacaré-Guaçu,-21.825833,-48.8325,,51.302089,52.618203,,62.149852,62.560601,,70.400927,70.400927
1027,PEIX02600,SP,CETESB,Rio do Peixe-UGRHI 21,-21.825278,-51.1975,,45.277389,45.277389,,68.204316,68.164406,,79.153015,79.153015
1028,IACR03750,SP,CETESB,Rio Iacri,-21.825278,-50.422778,,41.361037,41.361037,,56.57268,59.031139,,67.148379,64.486195
1029,00RJ33CQ0001,RJ,INEA,Canal Quitingute,-21.8225,-41.120556,,43.936699,,,44.474028,,,45.011356,
1030,BS085,MG,IGAM,Rio do Peixe (PS1),-21.81925,-43.76694,,49.372145,49.372145,,63.722902,63.774131,,74.62843,74.62843
1031,00RJ32UR0030,RJ,INEA,Rio Ururai,-21.818611,-41.398333,53.585353,,,55.178268,,,56.771183,,
1032,DADO02600,SP,CETESB,Rio Dourado,-21.81,-49.486111,,41.46081,63.173369,,64.053523,69.108491,,72.705158,72.536286
1033,TBIR02700,SP,CETESB,Rio Tibiriçá,-21.788889,-50.15,,44.641163,44.641163,,66.29215,67.447595,,74.414381,78.660994
1034,BS017,MG,IGAM,Rio Paraibuna,-21.78128,-43.32333,,32.890015,39.113564,,41.965096,46.382314,,52.315702,54.809574
1035,BS095,MG,IGAM,Rio Angu,-21.77044,-42.53039,,45.440848,45.440848,,57.517751,59.385815,,61.790986,70.251387
1036,BG031,MG,IGAM,Rio Lambari (GD4),-21.76778,-45.21575,,50.586116,50.586116,,69.861661,68.671714,,78.075007,75.279445
1037,KAIU02950,SP,CETESB,Ribeirão CAIUÁ - UGRHI 22,-21.7614,-52.0969,,50.238639,50.494817,,62.04524,59.796918,,71.264134,74.550778
1038,TIET02600,SP,CETESB,Rio Tietê,-21.758611,-48.994167,,59.446018,65.648628,,81.858287,83.026783,,91.49052,91.49052
1039,BG075,MG,IGAM,Rio Pardo (GD6),-21.74836,-46.40517,,47.265582,52.074053,,66.945529,68.76995,,77.92647,80.42056
1040,00RJ02PS0441,RJ,INEA,Informação não disponível,-21.744444,-41.330556,,56.527776,,,69.748849,,,77.986863,
1041,BS088,MG,IGAM,Rio Grão Mogol (PS1),-21.74017,-43.66694,,49.224426,65.878879,,69.113389,73.973405,,78.309093,91.001982
1042,BG002,MG,IGAM,Rio Turvo Grande,-21.74,-44.35,,48.967337,48.967337,,67.561716,67.890389,,76.175047,76.175047
1043,BG063,MG,IGAM,Rio Lambari (GD6),-21.73444,-46.60217,,40.301121,46.182596,,49.217458,55.385007,,56.338797,70.442299
1044,MOGU02490,SP,CETESB,Rio Mogi-Guaçu,-21.724167,-47.639167,,50.584243,50.584243,,66.809048,68.032356,,80.398856,80.398856
1045,VEAD02950,SP,CETESB,Ribeirão do Veado,-21.7208,-52.0353,,79.67499,79.67499,,83.332818,82.030577,,84.834048,84.996989
1046,BS083,MG,IGAM,Rio Paraibuna,-21.71722,-43.39833,,40.754314,45.441498,,47.661757,52.612161,,57.608705,57.608705
1047,BG032,MG,IGAM,Rio Verde (GD4),-21.70319,-45.24758,,56.578495,59.617278,,68.957634,70.721426,,79.470997,77.652908
1048,BS006,MG,IGAM,Rio Paraibuna,-21.67819,-43.43281,,45.421403,45.421403,,52.478161,55.590658,,60.180307,60.180307
1049,AGUA 02100 ou AGUA02100,SP,CETESB,Rio Aguapeí ou Feio,-21.676389,-50.589167,67.056895,,,72.758805,,,78.184059,,
1050,BG033,MG,IGAM,Rio do Peixe (GD4),-21.67208,-45.33081,,45.974895,45.974895,,55.995481,57.280919,,62.370753,66.841262
1051,BS075,MG,IGAM,Rio Paraíba do Sul,-21.66667,-42.08333,,54.549469,54.549469,,70.203635,67.678176,,78.060533,76.382126
1052,00RJ02PS0434,RJ,INEA,Informação não disponível,-21.666458,-42.082964,,64.253511,,,73.543016,,,81.510536,
1053,BG069,MG,IGAM,Rio do Machado,-21.66483,-45.89292,,44.397561,44.397561,,56.398731,57.389205,,61.115594,70.24144
1054,00MS14RP2076,MS,IMASUL,Rio Pardo,-21.663333,-52.8675,73.511566,72.800164,,76.76762,75.974129,,79.528384,79.528384,
1055,BG040,MG,IGAM,Ribeirão Vermelho,-21.65758,-45.04461,,59.908203,63.022553,,69.027328,71.042778,,78.628059,82.337955
1056,BG034,MG,IGAM,Rio do Peixe (GD4),-21.65539,-45.11531,,52.873461,52.873461,,68.71656,70.667385,,78.470627,93.391066
1057,00RJ02PR0200 ou 02RJ02PR0200,RJ,INEA,Rio Perapetinga,-21.655292,-42.300761,55.48356,,,61.732585,,,67.135091,,
1058,00RJ02PR0200 ou 02RJ02PR0200,RJ,INEA,Rio Pirapetinga,-21.655292,-42.300761,55.48356,,,61.732585,,,67.135091,,
1059,AGUA02200,SP,CETESB,Rio Aguapeí ou Feio,-21.6522,-50.6375,,47.288066,47.288066,,60.090843,66.316993,,72.893621,78.73383
1060,00RJ02MR0370,RJ,INEA,Rio Muriaé,-21.651536,-41.40695,69.64849,,,73.903543,,,77.955768,,
1061,00RJ02PS0439,RJ,INEA,Informação não disponível,-21.643333,-41.745833,,49.030589,,,61.530778,,,69.29858,
1062,SLOU03700,SP,CETESB,Rio São Lourenço,-21.641944,-48.839722,,41.687191,43.38298,,55.692141,55.937098,,63.44128,63.804769
1063,BG035,MG,IGAM,Rio Verde (GD4),-21.64142,-45.36378,,48.983508,48.983508,,60.165597,59.66537,,68.445878,65.753739
1064,TIPR02400,SP,CETESB,Reservatório de Promissão,-21.640278,-49.285278,,39.29607,47.112274,,68.098458,64.70374,,90.577498,79.34151
1065,BG036,MG,IGAM,Rio Palmela,-21.62983,-45.39542,,46.125911,46.125911,,64.254058,66.25386,,74.308787,78.711216
1066,00RJ02PS0436,RJ,INEA,Informação não disponível,-21.629167,-41.154167,,51.740938,,,66.739205,,,75.86623,
1067,PARD 02100 ou PARD02100,SP,CETESB,Rio Pardo - UGRHIs 4 e 12,-21.623333,-47.043333,,67.24916,,,80.041334,,,88.844891,
1068,00RJ02DR0350,RJ,INEA,Rio Dois Rios,-21.619292,-41.825272,72.578034,,,76.96155,,,81.049102,,
1069,BG005,MG,IGAM,Rio Aiuruoca,-21.61336,-44.39367,,49.047018,49.047018,,64.383885,63.055183,,69.948536,69.4844
1070,BG037,MG,IGAM,Rio Verde (GD4),-21.60642,-45.50844,,58.252866,52.525454,,63.239545,64.39618,,67.792284,75.362991
1071,PEIX02800,SP,CETESB,Rio do Peixe-UGRHI 21,-21.604444,-51.702778,,51.473743,51.473743,,68.556971,66.314382,,79.205429,79.256215
1072,BS002,MG,IGAM,Rio Paraibuna,-21.59339,-43.50433,,66.055278,65.985102,,69.389115,69.419978,,73.947121,73.947121
1073,BG054,MG,IGAM,Rio Sapucaí-Mirim,-21.59,-44.21,,46.539279,46.539279,,57.287294,55.660327,,65.304193,62.453873
1074,BS079,MG,IGAM,Rio Paraíba do Sul,-21.59,-41.93,,48.489822,48.489822,,66.065413,67.143124,,77.398256,79.483544
1075,BG068,MG,IGAM,Rio do Peixe (GD3),-21.59,-46.29,,47.341845,47.341845,,68.20797,68.07132,,78.503095,83.269529
1076,00MS14AN2008,MS,IMASUL,Rio Anhanduí,-21.587928,-53.085242,74.421428,67.46956,,75.831927,74.159453,,78.205154,78.205154,
1077,00MS14AN2051,MS,IMASUL,Rio Anhanduí,-21.586323,-53.508386,68.574109,68.574109,,75.24322,75.849065,,79.762737,79.762737,
1078,BG049,MG,IGAM,Rio Sapucaí,-21.57953,-45.68136,,52.839956,52.839956,,71.64624,71.108972,,77.262959,84.326813
